thumb_straight,index_straight,middle_straight,ring_straight,pinky_straight,thumb_index,thumb_middle,thumb_ring,thumb_pinky,index_middle,middle_ring,ring_pinky,index_PIP,index_DIP,middle_PIP,ring_PIP,palm_orientation,label
0.9875841197729665,0.9985889942814452,0.9999964886640502,0.9959881940406144,0.9500116998486696,1.06686078909568,1.35203660745114,1.1060879227864426,0.5864676584222137,0.2881757231254443,0.2593489811309302,0.6630198698106745,173.30137905933074,178.57836018555463,179.4310502230034,173.72284471517116,0.2473209751436779,Ardhapathaka
0.995944273603668,0.9977332788665996,0.9993001299234382,0.0686080459377468,0.0834805131708561,1.338751854781964,1.624235240131782,0.9570755780369382,1.189049667430042,0.3186080658895109,1.3825259495224518,0.2576434781201233,171.71751484795809,178.87319494652306,175.52830884190973,1.6820574373328696,0.3648622166897155,Ardhapathaka
0.874106826710427,0.9981311688813108,0.997863157255244,0.7743705997474933,0.9992906858039912,0.8888983750469194,1.0250118599307891,0.6007815126507979,0.773531237899053,0.1974243174365395,0.7267618748518309,0.178301317719128,174.96534538637542,175.8135577848491,172.94115230818335,163.35416104281853,0.1672743867212467,Ardhapathaka
0.8607223895912991,0.999942361586384,0.999812945254083,0.3173963377387306,0.3706382026651964,0.926815773358867,1.1030374336603577,0.5709334023956558,0.7092997724532031,0.1966893343452991,1.4121687921182298,0.1412926558640763,178.91889327700616,179.75752409347,177.6751639757659,11.296503700271773,0.1124411811711204,Ardhapathaka
0.950419503048878,0.9993421636073618,0.9971867626141668,0.397362588607831,0.5830435686366845,1.0584069228775002,1.1910982778284418,0.5869950510037394,0.7293721829715667,0.154617212610685,1.6137538386235617,0.144375792616983,177.96134629495126,175.6949048452621,174.4505174484356,32.71346768738675,0.2619187108030066,Ardhapathaka
0.981337218274627,0.997869188976539,0.9992260694855876,0.857276116663331,0.9580695039298788,2.329431873178048,2.395213173098014,0.3303698553456818,0.231107377466839,0.0708142786601146,2.129945042939817,0.1260248536856541,175.68163666611028,173.03757059029425,173.21796681870785,111.78694244299678,0.7782207803455506,Ardhapathaka
0.99888545343176,0.998928944227202,0.998867028544026,0.9999700485543066,0.9995673265751897,1.9143385557095287,2.29779735836467,2.086960638713492,1.5186377389982504,0.384154641494676,0.2169558131661657,0.5724577821077058,178.61138174463122,171.29877158686918,174.84415122542043,178.8457234759975,0.6035692441167111,Ardhapathaka
0.9350269249644844,0.9987841649442476,0.9997237285423382,0.598939768314926,0.3896377731483544,0.8256329717039145,0.917960236035116,0.9380112838651384,0.9821770104930948,0.1946856809100621,1.6425549656918996,0.2008046910398554,172.7960521565077,176.77882637282372,177.5980230955706,2.619987946262873,0.1352741758958855,Ardhapathaka
0.995944273603668,0.9977332788665996,0.9993001299234382,0.0686080459377468,0.0834805131708561,1.338751854781964,1.624235240131782,0.9570755780369382,1.189049667430042,0.3186080658895109,1.3825259495224518,0.2576434781201233,171.71751484795809,178.87319494652306,175.52830884190973,1.6820574373328696,0.3648622166897155,Ardhapathaka
0.9326925323936566,0.9963085597768082,0.999782875043258,0.3609631536614324,0.57686216351312,0.7214623855456855,0.9104262372084536,0.3703031196080776,0.5242227870127238,0.2165781799895939,0.807216901718224,0.1603723512798137,170.76275838289172,178.68846509271123,177.64785923609497,64.16356434159472,0.1685956359665676,Ardhapathaka
0.9841889036106924,0.9972708603607704,0.9968716521323748,0.5706873915172286,0.6964643831169538,1.1772259589114389,1.1551048708789986,0.5205028571860211,0.6054302488024826,0.0996766256005172,1.170454040593876,0.2089608884787013,173.71902488876398,174.93596311146558,174.0651157977754,82.51443380899804,0.3441602382023735,Ardhapathaka
0.981903329400718,0.9973287566295644,0.9946695633291904,0.8821867918919374,0.9639085579426088,1.9876966400735685,1.8913005990333345,0.2186281355136967,0.2392650478803749,0.1142834756052711,1.8029312266037516,0.4493461470961528,174.12921038860782,174.53979314984315,165.51382394471048,120.52524322310332,0.6269816694624303,Ardhapathaka
0.9992808045504112,0.9991504803239828,0.9994186312744304,0.3783962841643313,0.7143478680992099,0.7773079696241486,0.9671105580009436,0.5893230646558341,0.7192636711646037,0.251713936991006,0.9244820703679248,0.130268580901619,175.40009069042563,179.67937379332204,176.08304204215307,33.039305111517976,0.0565325542650694,Ardhapathaka
0.8644749072024107,0.999865178442048,0.9997360041823292,0.3283353673455017,0.3790116575513467,0.9125797032049192,1.0880150635834531,0.562399240125291,0.6932718471448609,0.1944051383813324,1.4086583604912928,0.1331753497219143,178.50382015373992,179.25664399973118,176.99619816635385,9.796583049008742,0.1060353732668581,Ardhapathaka
0.8476268761157821,0.9996461482165484,0.9998161477168942,0.2192427545929665,0.2619165616316383,1.0340828776889583,1.2561301680071804,0.7753996164180765,0.9502136504118172,0.271281650603892,1.2627520184215102,0.1762822950273057,176.4685842504863,179.01497523302302,176.4051398586154,28.414941470703496,0.1865275868415573,Ardhapathaka
0.8868894319284708,0.9984090673771824,0.9983508137046456,0.8909553263433452,0.998288447523008,0.90114766003373,1.0108595447438138,0.5935375184800322,0.7759116500924131,0.184599156280385,0.7147551745725307,0.1897395974714266,176.5078560238286,173.35618437891233,174.4928804894027,168.05161786957325,0.1016254353213131,Ardhapathaka
0.8572343529922348,0.9989575345463644,0.9995803650118168,0.5599399239907817,0.9859095655107192,0.9281452432342402,1.0719174225490045,0.592494993448121,0.7357872729128416,0.1956999353230452,0.84067368537374,0.1462767884575376,177.9417861475571,172.78654307966474,176.6143296642287,98.31621239406132,0.0723334585262584,Ardhapathaka
0.9989062396669632,0.9989920976888282,0.999790167352004,0.0831963144096725,0.4053490396668592,0.8174766600355103,0.9691814325329924,0.6142810809615219,0.753207591993394,0.1634416860578447,1.0692537796657426,0.17225967382623,174.5545199928451,179.4029166139172,178.44835422369576,10.627242313628033,0.0565342954147073,Ardhapathaka
0.9819581856363192,0.9998188760361708,0.9997756992073542,0.4843235681357357,0.5142744999345615,0.96354206730368,1.0647780824892394,0.557405836228128,0.6899363214146544,0.2452385311458777,1.503978371940858,0.1819145034575816,179.0042027055235,177.66118196299612,176.52768787868231,51.31136086108231,0.3117932012820869,Ardhapathaka
0.9752325182985804,0.9999133491885376,0.999700032557676,0.468691247770555,0.504908403206915,0.801055942320797,0.9178204785367085,0.4483467749982341,0.5593947012357823,0.1736442939026658,0.9428806293926202,0.1469255401644221,177.6450437342209,178.00500378193766,174.6963008728073,66.54927299074434,0.1324158212962231,Ardhapathaka
0.9943899702814976,0.9973919090492154,0.9940373198212143,0.8759344541324215,0.9714032928293452,1.9438720855716205,1.7842142700636778,0.1839743573901189,0.3551984005321269,0.1775868364885719,1.6818702868401778,0.5293092305554151,173.7361438141679,175.5822120850566,165.7822647522217,119.39809927230432,0.7539367119907434,Ardhapathaka
0.9841243484960592,0.9974734056896072,0.998622414321402,0.5466258371658844,0.6877056753692689,1.1909310451790185,1.1984167475636105,0.525224985177094,0.6256004431428525,0.0774797888354429,1.2646450520752317,0.1666569420821665,174.26269816464455,174.62037374329086,176.70844947799742,75.8134049956398,0.3858163670046977,Ardhapathaka
0.939215511040848,0.9963453304974486,0.999033376318603,0.4847648422078997,0.4596320222053449,0.815169467605881,0.9950577887285292,0.5835505153513137,0.6724879491956275,0.2325436123350406,1.3567885816733378,0.1048137903429112,171.07636254796216,178.12007367950062,175.3915029943935,0.8540792913057765,0.1825848977317649,Ardhapathaka
0.999040214276008,0.9989506961443592,0.999895230664156,0.4969424621041862,0.7180510376470313,1.0958260412220862,1.3124227767978487,0.7772306862613033,0.8571234847560318,0.2409342596817706,1.0112903372423256,0.1442646779973174,174.87738769934393,179.6783605560724,178.0710859877746,54.8634128011261,0.2579415661870926,Ardhapathaka
0.9949522911647836,0.9929331521689054,0.9903569936799268,0.9933029751169123,0.9984195458907784,2.853739852667845,3.17153513993727,3.0238885520678696,2.592835260576781,0.3246386926410091,0.1484051417371892,0.4350338153138937,168.89019847618167,173.38629859228703,168.04806452242153,171.22192951101462,1.3472637850839553,Ardhapathaka
0.9875841197729665,0.9985889942814452,0.9999964886640502,0.9959881940406144,0.9500116998486696,1.06686078909568,1.35203660745114,1.1060879227864426,0.5864676584222137,0.2881757231254443,0.2593489811309302,0.6630198698106745,173.30137905933074,178.57836018555463,179.4310502230034,173.72284471517116,0.2473209751436779,Ardhapathaka
0.8956821085466167,0.9994019494669154,0.999801674894678,0.135882578874699,0.0907732630464064,1.0229790344673528,1.1982947371455417,0.6673059603452894,0.8534344228589175,0.2323980374502017,1.2714849876511518,0.1944690811137531,175.88822498084866,179.71146420171755,176.82232397656895,10.635494458066642,0.2086461851413907,Ardhapathaka
0.9841889036106924,0.9972708603607704,0.9968716521323748,0.5706873915172286,0.6964643831169538,1.1772259589114389,1.1551048708789986,0.5205028571860211,0.6054302488024826,0.0996766256005172,1.170454040593876,0.2089608884787013,173.71902488876398,174.93596311146558,174.0651157977754,82.51443380899804,0.3441602382023735,Ardhapathaka
0.8476268761157821,0.9996461482165484,0.9998161477168942,0.2192427545929665,0.2619165616316383,1.0340828776889583,1.2561301680071804,0.7753996164180765,0.9502136504118172,0.271281650603892,1.2627520184215102,0.1762822950273057,176.4685842504863,179.01497523302302,176.4051398586154,28.414941470703496,0.1865275868415573,Ardhapathaka
0.995944273603668,0.9977332788665996,0.9993001299234382,0.0686080459377468,0.0834805131708561,1.338751854781964,1.624235240131782,0.9570755780369382,1.189049667430042,0.3186080658895109,1.3825259495224518,0.2576434781201233,171.71751484795809,178.87319494652306,175.52830884190973,1.6820574373328696,0.3648622166897155,Ardhapathaka
0.9014379770497664,0.9989838826448952,0.9987588419400424,0.2388838896452091,0.338008877521016,0.8744040143794616,1.012974995486849,0.5313695455503396,0.6277878090539178,0.1505050386726554,0.8168882938320391,0.1503099474979476,173.7418831209627,177.73837473776302,176.23845785103248,14.50787381150949,0.0516334159072289,Ardhapathaka
0.9457224283042632,0.9995270858724998,0.9976393577634196,0.3650715236062244,0.5304508467756447,1.0372866477736995,1.1699649219041233,0.5550289530778344,0.6935326459666461,0.1517372813689036,1.522262194226044,0.1472000095920059,178.35173447425151,176.21198016887163,174.6859202727696,31.14538016614613,0.2316565513936591,Ardhapathaka
0.995222841724095,0.9997140979949124,0.9999948416439902,0.2355460554699416,0.2452643847546161,0.9773943463624544,1.25450590605639,0.714705734167257,0.8069044872105064,0.2883198741783636,1.1240733327482288,0.1719577891980798,176.6195896337363,178.63780001613492,178.04224098057088,33.95239655515145,0.1871050287313935,Ardhapathaka
0.995944273603668,0.9977332788665996,0.9993001299234382,0.0686080459377468,0.0834805131708561,1.338751854781964,1.624235240131782,0.9570755780369382,1.189049667430042,0.3186080658895109,1.3825259495224518,0.2576434781201233,171.71751484795809,178.87319494652306,175.52830884190973,1.6820574373328696,0.3648622166897155,Ardhapathaka
0.9350269249644844,0.9987841649442476,0.9997237285423382,0.598939768314926,0.3896377731483544,0.8256329717039145,0.917960236035116,0.9380112838651384,0.9821770104930948,0.1946856809100621,1.6425549656918996,0.2008046910398554,172.7960521565077,176.77882637282372,177.5980230955706,2.619987946262873,0.1352741758958855,Ardhapathaka
0.9817934605588708,0.9970692066863822,0.998538203235702,0.5497676956778962,0.6693289725069582,1.1643867002801012,1.1755405175880067,0.5157651878861592,0.6164484758333978,0.0868984497610576,1.225149014929268,0.1745647078899583,173.7010256251082,174.41390128562364,176.52276372607184,78.1304095071925,0.3696868290564802,Ardhapathaka
0.8564648899774706,0.999521486621858,0.998780409084798,0.6968964389442399,0.9075014377632196,0.9090910983272594,1.101064301342934,0.6658406623482643,0.7983190212333515,0.2444999390129868,0.8222060914638543,0.1462770807301492,179.70965755043022,172.28901428306202,174.83099378945914,130.93529598318315,0.1800481379368664,Ardhapathaka
0.9572601473251516,0.9992735087009488,0.9964501585124989,0.3811354748914573,0.5408416208833958,1.0075296207769089,1.1482589547684268,0.5649109596136155,0.7017533911315895,0.1584627811683201,1.5271749619066757,0.1380320789659415,177.77338945646366,175.67082624734192,172.99491638929211,30.63350051059457,0.2543465509886166,Ardhapathaka
0.9980458648352304,0.998805022482424,0.9999947078275274,0.2868671746196825,0.5498083218688227,0.8661120093720627,1.0078899328464614,0.1300631163934395,0.1990202975855769,0.1618523432541774,1.0966842198620896,0.0689749408951447,177.4691497345417,173.43143882385934,178.53101262459114,40.88909595400517,0.057584313333009,Ardhapathaka
0.997334498194422,0.9999196275821944,0.9997615385637366,0.3058870972095007,0.8786724649116783,0.9539156409887788,1.1806110466742588,0.6357013885821972,0.7631665615142382,0.2518545961108363,0.9875988117338488,0.1356596321028866,179.6280060502146,176.26735387652096,178.13308883695245,13.748144574220891,0.1961113993364269,Ardhapathaka
0.9841243484960592,0.9974734056896072,0.998622414321402,0.5466258371658844,0.6877056753692689,1.1909310451790185,1.1984167475636105,0.525224985177094,0.6256004431428525,0.0774797888354429,1.2646450520752317,0.1666569420821665,174.26269816464455,174.62037374329086,176.70844947799742,75.8134049956398,0.3858163670046977,Ardhapathaka
0.939215511040848,0.9963453304974486,0.999033376318603,0.4847648422078997,0.4596320222053449,0.815169467605881,0.9950577887285292,0.5835505153513137,0.6724879491956275,0.2325436123350406,1.3567885816733378,0.1048137903429112,171.07636254796216,178.12007367950062,175.3915029943935,0.8540792913057765,0.1825848977317649,Ardhapathaka
0.9138001077622682,0.9995163542219488,0.9999936342343576,0.111839749604867,0.0508525964352784,0.9936582796758248,1.1681778315480669,0.6577500561157291,0.8318794460577182,0.2290509844933966,1.2342623249485405,0.1820267530890879,175.90880092513046,178.95322692060506,178.3196244287639,7.48912689140891,0.1784953516298527,Ardhapathaka
0.9014379770497664,0.9989838826448952,0.9987588419400424,0.2388838896452091,0.338008877521016,0.8744040143794616,1.012974995486849,0.5313695455503396,0.6277878090539178,0.1505050386726554,0.8168882938320391,0.1503099474979476,173.7418831209627,177.73837473776302,176.23845785103248,14.50787381150949,0.0516334159072289,Ardhapathaka
0.997011009850038,0.99998020448405,0.9999055951226952,0.3310663137355914,0.9139120442090306,0.9486244934707868,1.1750766531045724,0.6562624148698806,0.7803680938599796,0.2519176951609803,0.9924512993760016,0.1304956714424114,179.3207518612911,177.1722153741629,178.83124043626626,20.24850740351244,0.2048412085905389,Ardhapathaka
0.8476268761157821,0.9996461482165484,0.9998161477168942,0.2192427545929665,0.2619165616316383,1.0340828776889583,1.2561301680071804,0.7753996164180765,0.9502136504118172,0.271281650603892,1.2627520184215102,0.1762822950273057,176.4685842504863,179.01497523302302,176.4051398586154,28.414941470703496,0.1865275868415573,Ardhapathaka
0.9794534247820076,0.9978560053195912,0.9998892055599878,0.3918608555581569,0.6292443933543255,0.7375807570286302,1.1302063259733055,0.1984527820978676,0.3218274826803173,0.4035212447183571,1.1419871913405264,0.1314061042048016,175.28213383213745,173.9198417929956,179.9240459696343,56.23909340720434,0.1282798968572197,Ardhapathaka
0.9977354610860508,0.9999961717717774,0.9999967677932976,0.3675518688981891,0.5720489538950844,0.9474535215372324,1.15997371825047,0.5865316134158183,0.71107110291364,0.2417284692945257,0.9625828610432926,0.1816923559790556,178.3553354883172,176.16756264000242,179.41269894094032,26.58433858135859,0.1982108346340221,Ardhapathaka
0.9455203237475291,0.9998586015655382,0.9991851524622966,0.4509413582278885,0.598482960607341,1.1875861581418623,1.3378945405400793,0.6851948768464419,0.7030631646147079,0.2266131116333327,1.0013133085431478,0.1879487093290294,177.37385078075863,178.5459780357654,175.36740734093303,68.42179849321407,0.2414336166422941,Ardhapathaka
0.8476268761157821,0.9996461482165484,0.9998161477168942,0.2192427545929665,0.2619165616316383,1.0340828776889583,1.2561301680071804,0.7753996164180765,0.9502136504118172,0.271281650603892,1.2627520184215102,0.1762822950273057,176.4685842504863,179.01497523302302,176.4051398586154,28.414941470703496,0.1865275868415573,Ardhapathaka
0.9999599226142476,0.9999814189664308,0.999540275740284,0.1255037210622764,0.1519573560270348,1.128385007584197,1.4426734825533194,0.803858420592562,0.9322663403837268,0.3228281975067875,1.334935947600639,0.1349095240388932,179.69455406169837,178.02712960501654,178.82908128843897,20.49208626598148,0.2936954668458472,Ardhapathaka
0.98728460908522,0.9973128552232592,0.9983209509110116,0.5464915553916765,0.6730435216350392,1.1656779400262762,1.2002991394434437,0.524919369265612,0.6199664585407383,0.1341893598428213,1.2332038117935529,0.1964613580688722,174.296887464638,173.7222815863821,176.65727953333584,80.775522903007,0.3217711925854188,Ardhapathaka
0.9236634980351404,0.9995118680887314,0.9999434323693452,0.1116192089315063,0.0753137617155299,0.9934599350302056,1.177935706703602,0.6674123785660094,0.8532569520942145,0.2248520088744737,1.2487551906941008,0.1940810920612617,176.06631475276404,179.28663658488884,179.7275303423726,7.022389042160536,0.1777608784583702,Ardhapathaka
0.939215511040848,0.9963453304974486,0.999033376318603,0.4847648422078997,0.4596320222053449,0.815169467605881,0.9950577887285292,0.5835505153513137,0.6724879491956275,0.2325436123350406,1.3567885816733378,0.1048137903429112,171.07636254796216,178.12007367950062,175.3915029943935,0.8540792913057765,0.1825848977317649,Ardhapathaka
0.9499259779143886,0.9994649387033022,0.9975517751064408,0.3925553848676226,0.5747971960163056,1.035014429434332,1.1658109641341554,0.5709381583046255,0.7199714183845385,0.1533267799698006,1.5505738906111295,0.1520116460345348,178.1593004409394,176.13246375204034,174.54666928554556,31.85881776216232,0.2505928812727023,Ardhapathaka
0.8476268761157821,0.9996461482165484,0.9998161477168942,0.2192427545929665,0.2619165616316383,1.0340828776889583,1.2561301680071804,0.7753996164180765,0.9502136504118172,0.271281650603892,1.2627520184215102,0.1762822950273057,176.4685842504863,179.01497523302302,176.4051398586154,28.414941470703496,0.1865275868415573,Ardhapathaka
0.98728460908522,0.9973128552232592,0.9983209509110116,0.5464915553916765,0.6730435216350392,1.1656779400262762,1.2002991394434437,0.524919369265612,0.6199664585407383,0.1341893598428213,1.2332038117935529,0.1964613580688722,174.296887464638,173.7222815863821,176.65727953333584,80.775522903007,0.3217711925854188,Ardhapathaka
0.9815159846524116,0.999587446497565,0.9998286877814472,0.995249136890501,0.9971768956857762,1.754089733840579,1.9352114753327905,1.3979837286125212,1.4417169034659685,0.18231995205932,0.5385324161802915,0.1204375765710614,177.3703037624297,178.49933449398574,178.96369500241877,175.8631997408987,0.5637357822476494,Ardhapathaka
0.996328933742032,0.9955674026782502,0.9979810495183412,0.5630873495908263,0.8735698314166066,1.1857024051055824,1.4425260612769166,1.0403290739549889,1.1536093314515268,0.289926818874881,0.9946633221611312,0.1699270448409519,168.80734318756234,179.20415175042396,172.0160413194807,79.2434617517599,0.3764937245379254,Ardhapathaka
0.975933656704815,0.9995734416353446,0.9998461505984724,0.3507788194162869,0.3765558404618558,0.712245817809718,0.858963814750736,0.3769090569470547,0.5173965014721215,0.1745020075254391,0.9254141711847148,0.160255374648667,176.16737603542498,178.86610476705363,179.95561342503726,29.15927152029283,0.0326024042375423,Ardhapathaka
0.995944273603668,0.9977332788665996,0.9993001299234382,0.0686080459377468,0.0834805131708561,1.338751854781964,1.624235240131782,0.9570755780369382,1.189049667430042,0.3186080658895109,1.3825259495224518,0.2576434781201233,171.71751484795809,178.87319494652306,175.52830884190973,1.6820574373328696,0.3648622166897155,Ardhapathaka
0.9849377613192936,0.9907101402014628,0.9979602414362329,0.5809451291000737,0.7059248982378823,1.5984137802105405,1.6216244634968684,0.2552747305135711,0.1403569689901257,0.045302665126464,1.467168358570895,0.1926165014269967,169.47914275660415,168.95677690761383,179.83859872887308,79.75098021728948,0.4292057475492473,Ardhapathaka
0.9849377613192936,0.9907101402014628,0.9979602414362329,0.5809451291000737,0.7059248982378823,1.5984137802105405,1.6216244634968684,0.2552747305135711,0.1403569689901257,0.045302665126464,1.467168358570895,0.1926165014269967,169.47914275660415,168.95677690761383,179.83859872887308,79.75098021728948,0.4292057475492473,Ardhapathaka
0.9698163480322106,0.9998514413481976,0.9999410868762127,0.0742046839348401,0.1197123526949397,0.9381543843730604,1.0972932188169653,0.4908301724064807,0.6822142506482498,0.1999804758200464,1.2081904529220655,0.2066556801145319,178.3226224140896,179.4216752469514,179.58998658690808,1.2835916435179882,0.1393007130085692,Ardhapathaka
0.997869276219901,0.9996074135809668,0.999996130382413,0.9997558288506682,0.7323305213818694,1.7990882638103798,2.012342176682037,1.7479401688606455,1.0106906165683025,0.224658091296091,0.3291707073202104,1.0243572672649142,177.48043244576348,178.33755542934634,179.4735605495619,176.871966664149,0.6847932481275814,Ardhapathaka
0.9643209444521712,0.999914906987316,0.9999691442388382,0.9991056151129384,0.999465206215271,1.8385989867714587,2.0313583894505447,1.6730402544785112,1.3058409652467948,0.2271629662521562,0.3680579480142734,0.3745525294241682,178.2954574563566,179.51834589574594,177.7332233285895,179.07864275893536,0.5161059931787085,Ardhapathaka
0.8476268761157821,0.9996461482165484,0.9998161477168942,0.2192427545929665,0.2619165616316383,1.0340828776889583,1.2561301680071804,0.7753996164180765,0.9502136504118172,0.271281650603892,1.2627520184215102,0.1762822950273057,176.4685842504863,179.01497523302302,176.4051398586154,28.414941470703496,0.1865275868415573,Ardhapathaka
0.9220656045350388,0.9971634771969132,0.9999770230465582,0.3246284005217059,0.5366539204915609,0.7576982486409298,0.9068025183210132,0.4657519926154669,0.6294772671989938,0.1985532983717244,0.8538234890162814,0.167291909784554,171.4666556442326,179.72467222692117,178.7649100532938,62.96130568046983,0.1842325547043075,Ardhapathaka
0.9014379770497664,0.9989838826448952,0.9987588419400424,0.2388838896452091,0.338008877521016,0.8744040143794616,1.012974995486849,0.5313695455503396,0.6277878090539178,0.1505050386726554,0.8168882938320391,0.1503099474979476,173.7418831209627,177.73837473776302,176.23845785103248,14.50787381150949,0.0516334159072289,Ardhapathaka
0.8643471337310796,0.9994528163837534,0.9994209123621616,0.6069109863439222,0.8344425741974497,0.8830582369793007,1.0561853084936044,0.6365955137395968,0.7824509623152637,0.2219270577218685,0.8397689843329984,0.1492201017730752,178.17162251623813,175.3304509505729,175.5017769896127,103.2131664103462,0.2014312713521609,Ardhapathaka
0.9849377613192936,0.9907101402014628,0.9979602414362329,0.5809451291000737,0.7059248982378823,1.5984137802105405,1.6216244634968684,0.2552747305135711,0.1403569689901257,0.045302665126464,1.467168358570895,0.1926165014269967,169.47914275660415,168.95677690761383,179.83859872887308,79.75098021728948,0.4292057475492473,Ardhapathaka
0.8956821085466167,0.9994019494669154,0.999801674894678,0.135882578874699,0.0907732630464064,1.0229790344673528,1.1982947371455417,0.6673059603452894,0.8534344228589175,0.2323980374502017,1.2714849876511518,0.1944690811137531,175.88822498084866,179.71146420171755,176.82232397656895,10.635494458066642,0.2086461851413907,Ardhapathaka
0.9794689581659064,0.9997462995954745,0.9998496040904729,0.2852565870537999,0.4106862083309902,0.7595877525816002,0.8637660634206638,0.422277137141937,0.5366111694397543,0.1331166931967973,0.9764473795642448,0.1167807220050763,176.8569006074343,178.6903442732704,179.9891775210602,2.838436144969082,0.0503841903997141,Ardhapathaka
0.9829348429995892,0.9989910010722688,0.9997153676317558,0.3360745420165227,0.547093014848104,0.8247974249145854,1.0255323450853882,0.551490846938587,0.6631387241948152,0.2447270339655221,0.950273881802226,0.1169089223231411,175.33907778112527,178.88442352252508,176.78730601405525,16.07241479504512,0.072641941419549,Ardhapathaka
0.9819581856363192,0.9998188760361708,0.9997756992073542,0.4843235681357357,0.5142744999345615,0.96354206730368,1.0647780824892394,0.557405836228128,0.6899363214146544,0.2452385311458777,1.503978371940858,0.1819145034575816,179.0042027055235,177.66118196299612,176.52768787868231,51.31136086108231,0.3117932012820869,Ardhapathaka
0.9224412213660554,0.9960926982365736,0.9999193113463424,0.8084554520193435,0.9145253510231396,0.8736019282589144,1.0518843690126416,0.5529086398397046,0.6988473768231718,0.2041446713250113,0.7046610140377487,0.1642250972929446,170.73463480398638,178.15952482541496,177.92651064540783,148.20203572271086,0.0022019513672452,Ardhapathaka
0.8534833748273439,0.9997382387156636,0.9987722609505404,0.3073528324568694,0.5014922766943913,0.7419162090340676,0.8844250541304396,0.551245214721341,0.6706595228622747,0.1893413867063775,0.8394229213937006,0.1297639423279533,176.56463986661026,178.18357052954005,176.7978602790388,32.07442876935556,0.2512038198012342,Ardhapathaka
0.9350269249644844,0.9987841649442476,0.9997237285423382,0.598939768314926,0.3896377731483544,0.8256329717039145,0.917960236035116,0.9380112838651384,0.9821770104930948,0.1946856809100621,1.6425549656918996,0.2008046910398554,172.7960521565077,176.77882637282372,177.5980230955706,2.619987946262873,0.1352741758958855,Ardhapathaka
0.8476268761157821,0.9996461482165484,0.9998161477168942,0.2192427545929665,0.2619165616316383,1.0340828776889583,1.2561301680071804,0.7753996164180765,0.9502136504118172,0.271281650603892,1.2627520184215102,0.1762822950273057,176.4685842504863,179.01497523302302,176.4051398586154,28.414941470703496,0.1865275868415573,Ardhapathaka
0.9987988049802125,0.9961566881054577,0.9986606697705808,0.4017509115452193,0.2748671776718843,0.819234658648622,1.091020997063301,0.9454932058038992,1.0706202649948564,0.3021204537617354,1.419489654469238,0.1572636777500009,171.4193291450316,176.8726905621475,174.82588485449165,16.16403230342179,0.2403000389283449,Ardhapathaka
0.995944273603668,0.9977332788665996,0.9993001299234382,0.0686080459377468,0.0834805131708561,1.338751854781964,1.624235240131782,0.9570755780369382,1.189049667430042,0.3186080658895109,1.3825259495224518,0.2576434781201233,171.71751484795809,178.87319494652306,175.52830884190973,1.6820574373328696,0.3648622166897155,Ardhapathaka
0.9817934605588708,0.9970692066863822,0.998538203235702,0.5497676956778962,0.6693289725069582,1.1643867002801012,1.1755405175880067,0.5157651878861592,0.6164484758333978,0.0868984497610576,1.225149014929268,0.1745647078899583,173.7010256251082,174.41390128562364,176.52276372607184,78.1304095071925,0.3696868290564802,Ardhapathaka
0.995944273603668,0.9977332788665996,0.9993001299234382,0.0686080459377468,0.0834805131708561,1.338751854781964,1.624235240131782,0.9570755780369382,1.189049667430042,0.3186080658895109,1.3825259495224518,0.2576434781201233,171.71751484795809,178.87319494652306,175.52830884190973,1.6820574373328696,0.3648622166897155,Ardhapathaka
0.9849498767039058,0.9980721604732818,0.9982143290352752,0.5867853545855822,0.7134274400266346,1.1711700934884717,1.1606537628400162,0.5372883933789755,0.6181490099282166,0.1076771376469203,1.2186716413122551,0.1604376953034892,175.33687820458866,174.17359314099298,175.96434201176223,82.91328144052387,0.277817073127843,Ardhapathaka
0.8777627456156752,0.9971757858754522,0.9994010205482536,0.716670757313173,0.9888335934527286,0.8575789032698399,1.0630151565621848,0.578608098369869,0.7803887492507768,0.2347038002599883,0.785547541679057,0.201947861918729,173.54565208364005,175.48039709337726,175.54388586467195,160.81666732243954,0.0629869342048307,Ardhapathaka
